source_file,source_path,estimated_file_rows,column_name,likely_type,sample_population_pct_first_500,commercial_asset_class,commercial_value_score,commercial_use_case,sample_values
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoAddressLine-contactInfoAdresseLigne-fra,text,20.2,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",1200 chemin Montréal | 1200 chemin Montréal | #1004 -14200 Green Timbers Way | 105 rue McGill | 45 Alderney Drive
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoCity-contacterInfoVille-eng,text,20.8,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ottawa | Ottawa | Ottawa | Surrey | Montreal
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoCity-contacterInfoVille-fra,text,20.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ottawa | Ottawa | Surrey | Montreal | Dartmouth
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoCountry-contactInfoPays-eng,text,21.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Canada | Canada | Canada | Canada | Canada
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoCountry-contactInfoPays-fra,text,1.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Canada | Canada | Canada | (403) 762-5057 | 855-983-1808
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoEmail-informationsContactCourriel,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca | procurement@fcc.ca
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoFax,text,0.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",(403) 762-5057 | 855-983-1808
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoName-informationsContactNom,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig | Adam Gottselig
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoPhone-contactInfoTelephone,text,81.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000 | 000-000-0000
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoPostalcode,text,20.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",K1A 0R6 | K1A 0R6 | K1A 0L8 | V3T 6P3 | H2Y2E7
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoProvince-contacterInfoProvince-eng,text,20.8,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ontario | Ontario | Ontario | BC | Quebec
all_canadabuys_award_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\all_canadabuys_award_notices_2022_08_08_onwards.csv,738670,contactInfoProvince-contacterInfoProvince-fra,text,20.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ontario | Ontario | C.-B. | Quebec | Nouvelle-Écosse
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoAddressLine-contactInfoAdresseLigne-eng,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoAddressLine-contactInfoAdresseLigne-fra,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoCity-contacterInfoVille-eng,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoCity-contacterInfoVille-fra,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoCountry-contactInfoPays-eng,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoCountry-contactInfoPays-fra,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoEmail-informationsContactCourriel,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoFax,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoName-informationsContactNom,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoPhone-contactInfoTelephone,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoPostalcode,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoProvince-contacterInfoProvince-eng,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_contract_history_2023_06_01_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\all_canadabuys_contract_history_2023_06_01_onwards.csv,311541,contactInfoProvince-contacterInfoProvince-fra,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoAddressLine-contactInfoAdresseLigne-eng,text,74.8,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",180 Kent St 180 Kent St | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoAddressLine-contactInfoAdresseLigne-fra,text,74.8,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",180 Kent St 180 Kent St Ontario<br>K1P 1B6<br>CANADA | 325781 fake street | 325781 fake street | 325781 fake street | 325781 fake street
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoCity-contacterInfoVille-eng,text,59.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ottawa | Ottawa | Ottawa | Ottawa | Ottawa
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoCity-contacterInfoVille-fra,text,50.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ottawa | Ottawa | Ottawa | Ottawa | Ottawa
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoCountry-contactInfoPays-eng,text,46.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",CANADA | CANADA | CANADA | CANADA | CANADA
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoCountry-contactInfoPays-fra,text,37.2,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",CANADA | CANADA | CANADA | CANADA | CANADA
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoEmail-informationsContactCourriel,text,83.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",solicitations@edc.ca | aime_azol@viarail.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca | andre.champagne@dcc-cdc.gc.ca
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoFax,text,29.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",3435769329 | 6139997777 | 6139997777 | 6139997777 | 6139997777
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoName-informationsContactNom,text,99.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Afza Maknojia | Aimé Azol | Andre Champagne | Andre Champagne | Andre Champagne
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoPhone-contactInfoTelephone,text,79.2,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",514-871-6936 | 873-354-7245 | 873-354-7245 | 873-354-7245 | 873-354-7245
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoPostalcode,text,59.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",K1P 1B6 | 12345 | 12345 | 12345 | 12345
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoProvince-contacterInfoProvince-eng,text,59.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ontario | Ontario | Ontario | Ontario | Ontario
all_canadabuys_tender_notices_2022_08_08_onwards.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\all_canadabuys_tender_notices_2022_08_08_onwards.csv,1357393,contactInfoProvince-contacterInfoProvince-fra,text,50.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ontario | Ontario | Ontario | Ontario | Ontario
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoAddressLine-contactInfoAdresseLigne-eng,text,94.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.","200 Kent Street, 9S021 | 1300- 635 8 Ave SW | 301 Bishop Drive | 2010 12th Avenue, Room 300 | 189 Prince William Street<br>Room 405"
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoAddressLine-contactInfoAdresseLigne-fra,text,94.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.","200 Kent Street, 9S021 | 1300- 635 8 Ave SW | 301 Bishop Drive | 2010 12th Avenue, Room 300 | 189 Prince William Street<br>Room 405"
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoCity-contacterInfoVille-eng,text,93.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ottawa | Calgary | Fredericton | Regina | Saint John
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoCity-contacterInfoVille-fra,text,93.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",Ottawa | Calgary | Fredericton | Regina | Saint John
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoCountry-contactInfoPays-eng,text,53.2,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",CA | CA | CA | CA | CA
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoCountry-contactInfoPays-fra,text,53.2,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",CA | CA | CA | CA | CA
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoEmail-informationsContactCourriel,text,52.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",rebecca.chen@pc.gc.ca | DFOtenders-soumissionsMPO@dfo-mpo.gc.ca | Amanda.Eid@dcc-cdc.gc.ca | Amanda.Eid@dcc-cdc.gc.ca | Teresa.Hengen@rcmp-grc.gc.ca
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoFax,text,55.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",(506) 636-4376 | 306-780-5232 | 306-780-5232 | (780) 497-3510 | 604-870-2444
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoName-informationsContactNom,text,99.8,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.","Arsene, Lara | Chen, Rebecca | Chessie, Denise | Collinge, Colby | DeGrace, Marc(PWB)"
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoPhone-contactInfoTelephone,text,97.4,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",613-949-9160 | 403-292-8509 | 506-238-1308 | 306-523-6546 | (506) 851-2325 (    )
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoPostalcode,text,93.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",K1A 0E6 | T2P 3M3 | E3C 2M6 | S4P 0M3 | E2L 2B9
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoProvince-contacterInfoProvince-eng,text,93.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",ON | AB | NB | SK | New Bruns
archived_2009_2022_legacy_tender_notices.csv,C:\ProcurementIntelligence\data\raw\canadabuys_tender_notices\archived_2009_2022_legacy_tender_notices.csv,6555180,contactInfoProvince-contacterInfoProvince-fra,text,93.6,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",ON | AB | NB | SK | New Bruns
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoAddressLine-contactInfoAdresseLigne-eng,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",101 COLONEL BY DR. | 101 COLONEL BY DR. | BLDG 29 RECEIVING<br>3701 CARLING AVE | ATTN DGMEPM NP - DMARP<br>101 COLONEL BY DR. | 101 COLONEL BY DR.
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoAddressLine-contactInfoAdresseLigne-fra,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",101 COLONEL BY DR. | 101 COLONEL BY DR. | BLDG 29 RECEIVING<br>3701 CARLING AVE | ATTN DGMEPM NP - DMARP<br>101 COLONEL BY DR. | 101 COLONEL BY DR.
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoCity-contacterInfoVille-eng,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",OTTAWA | OTTAWA | OTTAWA | OTTAWA | OTTAWA
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoCity-contacterInfoVille-fra,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",OTTAWA | OTTAWA | OTTAWA | OTTAWA | OTTAWA
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoCountry-contactInfoPays-eng,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",CAN | CAN | CAN | CAN | CAN
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoCountry-contactInfoPays-fra,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",CAN | CAN | CAN | CAN | CAN
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoEmail-informationsContactCourriel,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoFax,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoName-informationsContactNom,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE | DEPARTMENT OF NATIONAL DEFENCE
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoPhone-contactInfoTelephone,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoPostalcode,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",K1A0K2 | K1A0K2 | K1A0Z4 | K1A0K2 | K1A0K2
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoProvince-contacterInfoProvince-eng,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",ON | ON | ON | ON | ON
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_award_notices\legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,1964356,contactInfoProvince-contacterInfoProvince-fra,text,100.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",ON | ON | ON | ON | ON
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoAddressLine-contactInfoAdresseLigne-eng,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoAddressLine-contactInfoAdresseLigne-fra,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoCity-contacterInfoVille-eng,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoCity-contacterInfoVille-fra,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoCountry-contactInfoPays-eng,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoCountry-contactInfoPays-fra,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoEmail-informationsContactCourriel,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoFax,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoName-informationsContactNom,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoPhone-contactInfoTelephone,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,C:\ProcurementIntelligence\data\raw\canadabuys_contract_history\legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,3345293,contactInfoPostalcode,empty_or_unknown,0.0,relationship_intelligence,9,"Buyer/contact mapping, BD targeting, relationship intelligence.",
